;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
339;CCPPV;A4;SPD30;0.10803152814267052;0.09867292489888417;0.2246486522410479;0.017228307802815084;0.03796714593556302;0.05683407113571798
340;CCPPV;A5;SPD30;0.2179537880062449;0.2958862903593857;0.2870653215401057;0.037184281782670456;0.12126512763913998;0.09325654841651601
341;CCPPV;A6;SPD30;0.22065931658390675;0.3428717715036762;0.11090166650626761;0.028269618010717975;0.09502341530539772;0.034386500839359506
342;CCPPV;B1;SPD30;0.05981838385364473;0.05803357342431204;0.03228560965733243;0.00967318952576188;0.013341351974108987;0.007618801652892562
343;CCPPV;B2;SPD30;0.1283852008363783;0.11850656564172093;0.053955052531156594;0.025109409300748967;0.027968982034478305;0.01344034494447314
344;CCPPV;B3;SPD30;0.231599935521195;0.2256954549516588;0.12073887613623967;0.05028363692858988;0.0667222708709969;0.03610052944214876
345;CCPPV;B4;SPD30;0.20197683947934433;0.19143806238932815;0.09094505592856553;0.041340347163933366;0.049977830618866216;0.024741432883522728
346;CCPPV;B5;SPD30;0.3270663482363952;0.32229021485330334;0.18511706297124392;0.06011471078415548;0.0841301531831095;0.04965626109730114
347;CCPPV;B6;SPD30;0.36969921483997426;0.3671276811350572;0.21686035884156432;0.06542943528861053;0.09322262598463327;0.05428244850852273
348;CCPPV;C1;SPD30;0.04126127726143662;0.04413531144848717;0.03498293928357313;0.005851808658316116;0.010885443569214876;0.007811238943052686
349;CCPPV;C2;SPD30;0.05773707480664139;0.061842849546111286;0.049613004528336724;0.00804680438081095;0.014962945102660124;0.010509900810304751
350;CCPPV;C3;SPD30;0.11991920754786013;0.12805785311462664;0.10122098592135992;0.02010553533380682;0.0365231096251937;0.02518229839230372
351;CCPPV;C4;SPD30;0.1834459430173499;0.19680219562809267;0.1537753184283577;0.031253026536673556;0.057657163005229856;0.03945065332838327
352;CCPPV;C5;SPD30;0.3027315387775945;0.323964995061398;0.2577734837305338;0.05197320102660124;0.09557752372804752;0.06621356049845041
353;CCPPV;C6;SPD30;0.4629030874565161;0.49586769955466115;0.39351273926331354;0.08208724092846074;0.15150035511363635;0.10482334105436467
354;CCPPV;D1;SPD30;0.031943804186631036;0.03429259830443893;0.027529391463031346;0.004838675506844008;0.00914795930720558;0.006528870133329029
355;CCPPV;D2;SPD30;0.027830370666627365;0.029829290317264782;0.023838382180959895;0.004423535559788223;0.00835727660123967;0.005873498837809917
356;CCPPV;D3;SPD30;0.0431999100687295;0.0462201728493465;0.03771482685020843;0.0033069957386363635;0.00629822281766529;0.004541066067277892
357;CCPPV;D4;SPD30;0.6949464538152591;0.7447920130391483;0.5845682427686328;0.09882827632683368;0.18216724238119836;0.12599522614282024
358;CCPPV;D5;SPD30;0.7083253452419562;0.760089087524097;0.5910936138385803;0.1071736989927686;0.19712640431301653;0.13544256036931818
359;CCPPV;D6;SPD30;0.7301779520075735;0.7828297828734024;0.5943730296603686;0.11406865395790289;0.20746808012654958;0.1403652222688533
360;XRCCPP;A1;SPD30;0.11698493517151558;0.10679990305688371;0.052078896605304986;0.01906793767755682;0.02268918880746384;0.012482193875903925
361;XRCCPP;A2;SPD30;0.3693209844131545;0.33668799272740446;0.17713144362641053;0.06225043683012655;0.07192614846978305;0.043322728685111056
362;XRCCPP;A3;SPD30;0.15280546364863692;0.16971598731445045;0.22597139395082733;0.02126066349754649;0.051895772130036155;0.050103053573734506
363;XRCCPP;A4;SPD30;0.1043361474185772;0.12948452889150205;0.05189165913658595;0.015667371513429753;0.03347727878034607;0.014484752308238636
364;XRCCPP;A5;SPD30;0.21216114526870394;0.20982332891189912;0.2828372915484412;0.03231710638881715;0.061174124725594005;0.06118950962035124
365;XRCCPP;A6;SPD30;0.2930316872429024;0.4126013538241399;0.32791305720151753;0.035021316906637394;0.11239951898243801;0.07536202422843492
366;XRCCPP;B1;SPD30;0.3808272923148325;0.30279432539047135;0.04906219408295862;0.06795028812629132;0.051010257941632234;0.014252465618543389
367;XRCCPP;B2;SPD30;0.12084308946027823;0.11571857702098459;0.2786681312180214;0.01389281217716942;0.03728995835485537;0.05329125774793388
368;XRCCPP;B3;SPD30;0.2837078616120693;0.19057973523458174;0.0962042848540482;0.05382191051136364;0.030819979580965908;0.020556993720945247
369;XRCCPP;B4;SPD30;0.0822446246796562;0.06467640576679527;0.1013530548888864;0.013479942132618801;0.01691834000516529;0.019669714052815084
370;XRCCPP;B5;SPD30;0.3198180488413038;0.41295578391282717;0.08210470628631353;0.04909925224367252;0.10540140955901343;0.029740767045454544
371;XRCCPP;B6;SPD30;0.4378391055274914;0.40479835874764547;0.05770090740171029;0.07486188904313017;0.07940572943569214;0.018900721526342975
372;XRCCPP;C1;SPD30;0.061829313585605936;0.055880699119980434;0.16008321326976765;0.007231404958677686;0.02170178121771694;0.03854193569214876
373;XRCCPP;C2;SPD30;0.1409333616891934;0.22327551268549883;0.0744387777639528;0.018546995052621383;0.06232156044195506;0.023809511799457644
